dimension_index_zero_based,dimension_name,overall_mean,overall_sd,overall_variance,overall_minimum,overall_maximum,overall_range,development_mean,development_sd,constant_overall,near_zero_sd_overall
48,esm2_0049,0.006903468504068457,0.05710685927816436,0.003261193376616067,-0.18603516,0.18786621,0.37390137,0.005672610633903079,0.05558343309182737,False,False
49,esm2_0050,-0.11595123496886496,0.06080009520994257,0.003696651577538081,-0.2722168,0.095825195,0.368042,-0.11592551403575474,0.06066584590346915,False,False
50,esm2_0051,0.021584099193788925,0.042485402634551056,0.0018050094370199176,-0.12866211,0.14208984,0.27075195,0.02175817506180869,0.04326752025224102,False,False
51,esm2_0052,0.05803797909210578,0.052970202978140465,0.002805842403545401,-0.12463379,0.3203125,0.4449463,0.05714357958899604,0.053114534312788925,False,False
52,esm2_0053,-0.02544061986772916,0.07444429197357846,0.005541952607447399,-0.20141602,0.28588867,0.4873047,-0.02654510537783305,0.07530058004147236,False,False
53,esm2_0054,0.03719229723319626,0.04232956961293317,0.001791792463616155,-0.12060547,0.21350098,0.33410645,0.0379336330625746,0.042417756640728645,False,False
54,esm2_0055,-0.008960109175111556,0.08619169938642338,0.007429009043119577,-0.22851562,0.24768066,0.4761963,-0.010383558604452345,0.08548268932210056,False,False
55,esm2_0056,0.04096521534745093,0.050468773221076395,0.002547097070440438,-0.2553711,0.20117188,0.45654297,0.040731790827380286,0.05105329281742069,False,False
56,esm2_0057,0.03503273938525133,0.060510361607580214,0.003661503861880117,-0.13317871,0.2397461,0.3729248,0.034325220187505084,0.06055794772133328,False,False
57,esm2_0058,0.11592114964018387,0.04232032542969908,0.0017910099444756345,-0.041259766,0.31152344,0.3527832,0.11656937864091661,0.042216585622090116,False,False
58,esm2_0059,-0.09226281992206298,0.06285817932898206,0.003951150708554467,-0.23474121,0.3713379,0.6060791,-0.09304292781485451,0.06421326743683449,False,False
59,esm2_0060,-0.01906795811309137,0.041605265154470626,0.0017309980885738074,-0.13623047,0.2442627,0.38049316,-0.019304977688524457,0.04175308149766868,False,False
60,esm2_0061,0.007631754901644657,0.1278010200473969,0.016333100725155147,-0.35375977,0.20568848,0.55944824,0.010916509893205431,0.12576141859722234,False,False
61,esm2_0062,0.11155620769708191,0.06206955946180943,0.003852630211783096,-0.051086426,0.31982422,0.37091064,0.1105656690067715,0.0619112535081334,False,False
62,esm2_0063,0.020118321880251665,0.03781620207423428,0.001430065139319321,-0.18188477,0.13330078,0.31518555,0.020089179939693873,0.03706225994379756,False,False
63,esm2_0064,0.04821741144347535,0.05105655866469221,0.0026067721826811578,-0.10229492,0.21350098,0.3157959,0.04776661263571845,0.049832863403611344,False,False
64,esm2_0065,-0.004524507414090647,0.0451511742241843,0.0020386285338226447,-0.15942383,0.11895752,0.27838135,-0.004871458063522975,0.045146545294149534,False,False
65,esm2_0066,0.04455799300980224,0.05160910345773034,0.002663499559710714,-0.103271484,0.32714844,0.43041992,0.04428253976835145,0.05303457683088733,False,False
66,esm2_0067,0.07958201774614103,0.052925786189378904,0.0028011388437638508,-0.1697998,0.24938965,0.41918945,0.07889109982384576,0.052171558032577815,False,False
67,esm2_0068,-0.051611674877170985,0.056871420811425155,0.003234358505110202,-0.2553711,0.111572266,0.36694336,-0.05211011701160007,0.05699597279454246,False,False
68,esm2_0069,-0.07397351803446187,0.05043690742495123,0.0025438816305931007,-0.2763672,0.1048584,0.3812256,-0.0738543474011951,0.05141076612370353,False,False
69,esm2_0070,0.0007340580588837178,0.04935129690143274,0.0024355505058533643,-0.15820312,0.17077637,0.3289795,-0.00037789237168100147,0.05045596346012652,False,False
70,esm2_0071,0.03963579851038316,0.037216154943441916,0.0013850421887742763,-0.09020996,0.18139648,0.27160645,0.03989653289318085,0.03734494684117375,False,False
71,esm2_0072,-0.0050552063326989105,0.04200188207639119,0.0017641580979590712,-0.16638184,0.1472168,0.31359863,-0.005492961075570848,0.041859298045677666,False,False
72,esm2_0073,-0.013716924402213653,0.044819187620324684,0.0020087595789458654,-0.31518555,0.1763916,0.49157715,-0.014540565262238184,0.044931760486284826,False,False
73,esm2_0074,0.06068497730809761,0.0903636934551156,0.008165597094850104,-0.2154541,0.2619629,0.477417,0.062350757254494564,0.0900483703615604,False,False
74,esm2_0075,0.02888256741416838,0.0468566965695143,0.002195550013407533,-0.2265625,0.1829834,0.4095459,0.02892348716656367,0.046705949405248956,False,False
75,esm2_0076,-0.010616082528587452,0.044132876075073976,0.0019477107506578372,-0.18200684,0.11022949,0.29223633,-0.010120189272695118,0.04420321396614676,False,False
76,esm2_0077,-0.08705432301223874,0.04301850319543515,0.0018505916171756638,-0.21704102,0.13232422,0.34936523,-0.08839242855707805,0.04206141967432825,False,False
77,esm2_0078,0.02594209815500579,0.10092439605335585,0.01018573371873463,-0.15075684,0.44189453,0.59265137,0.024961346553431615,0.10080829566400787,False,False
78,esm2_0079,-0.04999421148268417,0.055251325918341435,0.0030527090157347883,-0.21765137,0.18395996,0.40161133,-0.04914200570848253,0.05595821520105388,False,False
79,esm2_0080,0.030976203384992154,0.05200201514125139,0.0027042095787509386,-0.16662598,0.18664551,0.35327148,0.028868625230259366,0.051391158226816586,False,False
80,esm2_0081,-0.02408823361010451,0.05716944531547917,0.003268345477679563,-0.1932373,0.2409668,0.4342041,-0.025310160054100885,0.05722756867863321,False,False
81,esm2_0082,0.0028655208175904744,0.04234639426091759,0.001793217106901074,-0.11187744,0.13134766,0.2432251,0.003613184475236469,0.0417924352291998,False,False
82,esm2_0083,0.06559345883613951,0.053581470477056616,0.0028709739784836897,-0.19616699,0.24414062,0.44030762,0.0655700362390942,0.05274328580941811,False,False
83,esm2_0084,0.08655253790327234,0.04934328564569932,0.0024347598383130764,-0.10418701,0.23388672,0.33807373,0.08598005175590515,0.04914259279801652,False,False
84,esm2_0085,0.13698067913838682,0.0731277550521999,0.005347668558974548,-0.3425293,0.3071289,0.6496582,0.1364022864235772,0.07188274104642843,False,False
85,esm2_0086,-0.01387027868552425,0.04244950465065806,0.0018019604450862405,-0.15722656,0.1126709,0.26989746,-0.01286869015958574,0.04295403638781508,False,False
86,esm2_0087,-0.094488434468734,0.055153317168165274,0.0030418883946522345,-0.27392578,0.1706543,0.44458008,-0.09489745497703553,0.056348834888190466,False,False
87,esm2_0088,0.10668791934732062,0.05774572409760942,0.0033345686515572287,-0.17163086,0.30688477,0.47851562,0.10816061091091898,0.05696946530621484,False,False
88,esm2_0089,-0.02711321636786339,0.055839151588190895,0.0031180108500889615,-0.1796875,0.28466797,0.46435547,-0.027016801055934694,0.057136434951269785,False,False
89,esm2_0090,0.019001506740324504,0.07088268968703451,0.005024355697268429,-0.31591797,0.22888184,0.5447998,0.017291974110735787,0.07048758837672342,False,False
90,esm2_0091,-0.09585922010466208,0.05536381110125893,0.0030651515796558814,-0.26782227,0.061462402,0.32928467,-0.09383049209912618,0.05543233278658184,False,False
91,esm2_0092,-0.00502448268524153,0.07397241564521669,0.0054719182763886985,-0.26293945,0.19140625,0.4543457,-0.0028897408809926773,0.072929943898275,False,False
92,esm2_0093,-0.11951245848796477,0.060478329183807945,0.003657628300865036,-0.2692871,0.11138916,0.38067627,-0.12037536833021376,0.060637974786049896,False,False
93,esm2_0094,0.055778754802708094,0.04302535350263298,0.0018511810440265317,-0.16210938,0.19274902,0.3548584,0.05523061951001485,0.042676326366331105,False,False
94,esm2_0095,0.013437550155224732,0.06284528860543846,0.003949530299900853,-0.23034668,0.22131348,0.45166016,0.011151775552166832,0.06325580515496822,False,False
95,esm2_0096,-0.01611243950804648,0.08269314845875522,0.006838156802021732,-0.2758789,0.16833496,0.44421387,-0.01398629852467113,0.08149123533023665,False,False
96,esm2_0097,0.024893713579590658,0.03542887125096537,0.0012552049181174805,-0.094177246,0.26293945,0.3571167,0.026011685778697332,0.0356658284135848,False,False
97,esm2_0098,0.016555686637378823,0.04855421472989076,0.0023575117680363403,-0.2121582,0.15209961,0.3642578,0.016127964854240416,0.04952765777939318,False,False
98,esm2_0099,-0.04962363571226266,0.04983272796352673,0.002483300776286859,-0.18359375,0.1541748,0.33776855,-0.05080868038866255,0.04976558585132681,False,False
99,esm2_0100,-0.04242130813005894,0.050534027523955194,0.0025536879377918613,-0.29956055,0.14099121,0.44055176,-0.043169593811035155,0.05129318078008062,False,False
100,esm2_0101,-0.014097451502157502,0.051479403184908894,0.0026501289522744076,-0.2019043,0.15783691,0.3597412,-0.01341339432530933,0.05098450632088078,False,False
101,esm2_0102,-0.030882134752453497,0.04348359603526768,0.001890823124158347,-0.30029297,0.119262695,0.41955566,-0.03217778396275309,0.042554737220078076,False,False
102,esm2_0103,0.09601430887652025,0.051514221268528684,0.002653714992902933,-0.23095703,0.24182129,0.47277832,0.09648330410321554,0.052235346900944855,False,False
103,esm2_0104,-0.049385686494931,0.057410609230974845,0.003295978052271694,-0.2644043,0.16430664,0.42871094,-0.05073108383350902,0.05732550289466705,False,False
104,esm2_0105,-0.03989753679482971,0.06642239366880137,0.004411934380693225,-0.2746582,0.2010498,0.475708,-0.0390230687128173,0.06595958645949695,False,False
105,esm2_0106,0.07550473483103626,0.05006370454752551,0.0025063745130219266,-0.103149414,0.22741699,0.3305664,0.0741347332795461,0.05067319519438003,False,False
106,esm2_0107,-0.10934408344783211,0.06279272263751126,0.003942926016231418,-0.31225586,0.12658691,0.43884277,-0.10976004741258091,0.06342154200973182,False,False
107,esm2_0108,0.018226707285966776,0.05512696421123279,0.003038982183146541,-0.2064209,0.16894531,0.3753662,0.018701196544700198,0.05548694014951496,False,False
108,esm2_0109,0.03248183748433645,0.05072049802058898,0.0025725689194565702,-0.13049316,0.21594238,0.34643555,0.03127877281771766,0.05115613110285727,False,False
109,esm2_0110,-0.0028482426813783972,0.0392393962939354,0.0015397302215125112,-0.12023926,0.13378906,0.25402832,-0.002467377152707842,0.038911230581781996,False,False
110,esm2_0111,-0.09586892673098683,0.05935223113446632,0.003522687340639113,-0.32006836,0.13757324,0.4576416,-0.09616265429390801,0.0596332173888689,False,False
111,esm2_0112,0.033461946163008134,0.038473062275958474,0.0014801765208897792,-0.21472168,0.23156738,0.44628906,0.033896207395527095,0.039438174398905235,False,False
112,esm2_0113,-0.040685728837329724,0.04973261349724299,0.0024733328452661556,-0.1776123,0.20727539,0.3848877,-0.04080526762538486,0.04969196982531374,False,False
113,esm2_0114,-0.018094600702364093,0.0567635122696717,0.0032220963251891692,-0.1862793,0.13867188,0.32495117,-0.018521535727712844,0.0573886837470004,False,False
114,esm2_0115,-0.0641877746476185,0.047564351919732066,0.0022623675735441193,-0.21484375,0.06903076,0.2838745,-0.0635026882092158,0.047938016309108454,False,False
115,esm2_0116,0.10824166021654,0.04366544789743369,0.0019066713400834963,-0.03955078,0.3010254,0.34057617,0.1079554902182685,0.04366386169231189,False,False
116,esm2_0117,-0.007642952834858614,0.05519404544791543,0.003046382652906554,-0.27026367,0.18518066,0.45544434,-0.0093853370183044,0.055119123742480486,False,False
117,esm2_0118,0.054802656173706055,0.045122064041947144,0.0020360006634055792,-0.16271973,0.20617676,0.36889648,0.0536425640185674,0.04558253169172184,False,False
118,esm2_0119,-0.04537861024367558,0.03822368752773626,0.0014610502882180204,-0.17553711,0.12030029,0.2958374,-0.04429667111900118,0.03861694111237575,False,False
119,esm2_0120,0.08024990280777977,0.0572333712300653,0.0032756587823584665,-0.10443115,0.27783203,0.38226318,0.07952084011501737,0.058517686719944575,False,False
120,esm2_0121,0.12256838029021032,0.08080969206678298,0.006530206331928288,-0.2685547,0.3413086,0.6098633,0.12347082164552477,0.07941502409773758,False,False
121,esm2_0122,-0.07680932570509323,0.07367097939877891,0.0054274132055753075,-0.24621582,0.18151855,0.42773438,-0.07729581511682934,0.07348853583986911,False,False
122,esm2_0123,-0.02994031534343131,0.04675384035258907,0.002185921587715386,-0.203125,0.15783691,0.3609619,-0.030445403771267997,0.046964182023354395,False,False
123,esm2_0124,0.09227631147640791,0.06052651345427394,0.0036634588309304044,-0.17370605,0.32910156,0.5028076,0.09285094175073835,0.059974744925690535,False,False
124,esm2_0125,-0.03846217392552045,0.06402273925476971,0.0040989111416842305,-0.31298828,0.1751709,0.48815918,-0.0398508091767629,0.06302867616267609,False,False
125,esm2_0126,-0.007896937884712855,0.07365790831614039,0.005425487457508943,-0.23913574,0.1920166,0.43115234,-0.006883036428027683,0.07286104968764581,False,False
126,esm2_0127,0.0321096789162114,0.06143451100427009,0.003774199142333783,-0.1385498,0.22924805,0.36779785,0.03378612432214949,0.06063516053085902,False,False
127,esm2_0128,0.06710973021457516,0.056668044232500596,0.003211267237136644,-0.15673828,0.20690918,0.36364746,0.06639778465032578,0.056411151191708066,False,False
128,esm2_0129,-0.06502144900331487,0.09316592738559519,0.008679890025617996,-0.26416016,0.31860352,0.5827637,-0.06681870619455973,0.09328966929635317,False,False
129,esm2_0130,-0.023718693743270722,0.04929711355033484,0.0024302054043946063,-0.16381836,0.3310547,0.49487305,-0.024570596797598734,0.049097246096676136,False,False
130,esm2_0131,0.02717940372050007,0.06762002830826497,0.004572468228410556,-0.20678711,0.16638184,0.37316895,0.02810876311527358,0.06685659397277387,False,False
131,esm2_0132,0.030769840990928117,0.07672833245578688,0.005887237001445758,-0.23498535,0.2644043,0.49938965,0.029605563150511847,0.07655554061739268,False,False
132,esm2_0133,-0.00032653038562601073,0.0613264155121849,0.0037609292395731526,-0.19946289,0.13867188,0.33813477,0.0010048513611157735,0.06047358237048012,False,False
133,esm2_0134,0.08708298087252364,0.06570221659866873,0.00431678126597838,-0.22973633,0.25170898,0.4814453,0.08718792332543267,0.06487790870455426,False,False
134,esm2_0135,-0.004747982559669825,0.06135153627700666,0.0037640110035488637,-0.18896484,0.15344238,0.34240723,-0.004253690441449483,0.06021687119842109,False,False
135,esm2_0136,0.07998720879824657,0.06460196613627714,0.004173414028672699,-0.18786621,0.31567383,0.50354004,0.07976990855402416,0.06543635446193932,False,False
136,esm2_0137,-0.03703315733010973,0.056325995141972486,0.003172617728733508,-0.19519043,0.17199707,0.3671875,-0.03621628160278002,0.05631110877131194,False,False
137,esm2_0138,-0.04329031791856366,0.06646781910422038,0.004417970976471364,-0.2154541,0.14331055,0.35876465,-0.043753232889705236,0.06495491436701012,False,False
138,esm2_0139,0.020653680545773014,0.04948113167106006,0.002448382391448783,-0.15600586,0.22338867,0.37939453,0.02166065565413899,0.05034730744045924,False,False
139,esm2_0140,-0.020625130913233782,0.04928967041197093,0.0024294716093207227,-0.29736328,0.14453125,0.44189453,-0.020801188465621737,0.050486929655116315,False,False
140,esm2_0141,-0.03917737885664623,0.04440130846574101,0.001971476193469884,-0.15039062,0.22351074,0.37390137,-0.03876067764229245,0.045217441599281934,False,False
141,esm2_0142,0.10825085507645855,0.05630863520220737,0.003170662398335267,-0.15722656,0.25170898,0.40893555,0.1087130586306254,0.057019822977314394,False,False
142,esm2_0143,-0.03351234185708879,0.0932857907189644,0.008702238750062425,-0.2524414,0.29711914,0.54956055,-0.035497266550858816,0.0930340326532163,False,False
143,esm2_0144,0.01940218907482219,0.04708072306387842,0.0022165944842176136,-0.119384766,0.18786621,0.30725098,0.019515950977802277,0.04704665723532716,False,False
144,esm2_0145,-0.02159837665621369,0.037176175109898874,0.0013820679958018646,-0.12298584,0.1282959,0.25128174,-0.020927765965461732,0.03772508358272033,False,False
145,esm2_0146,0.17102504755627698,0.09190606150759167,0.008446724141837225,-0.070739746,0.44189453,0.5126343,0.17016202211380005,0.09154022545290205,False,False
146,esm2_0147,-0.01022477757255986,0.06000373977021182,0.0036004487864113,-0.21435547,0.20336914,0.4177246,-0.009825072603093253,0.061051423144877694,False,False
147,esm2_0148,-0.011872863795992802,0.05076345420310639,0.00257692828263088,-0.17443848,0.15454102,0.3289795,-0.011864586505624983,0.05085753365356806,False,False
148,esm2_0149,-0.007437475513538695,0.050520997607776286,0.0025523711992849374,-0.17504883,0.17822266,0.35327148,-0.007553486029307047,0.04981215175981015,False,False
149,esm2_0150,0.03900693318952334,0.061717010405385554,0.0038089893733784684,-0.19213867,0.2265625,0.41870117,0.04088929634955194,0.062354127758205896,False,False
150,esm2_0151,-0.013808270670332998,0.0500246914610791,0.0025024697557761606,-0.17565918,0.18920898,0.36486816,-0.01319955438375473,0.050590204354515715,False,False
151,esm2_0152,0.001981105775335653,0.0427565132164292,0.0018281194224266844,-0.23620605,0.14123535,0.3774414,0.0012223622037304772,0.04240482349393035,False,False
152,esm2_0153,-0.057704680767757914,0.05415808927036596,0.002933098633416928,-0.18981934,0.23352051,0.42333984,-0.056953953040970694,0.05453071847049364,False,False
153,esm2_0154,-0.09692510886409307,0.05936366636923159,0.003524044884797438,-0.25048828,0.06726074,0.31774902,-0.09663420915603638,0.05896291597453676,False,False
154,esm2_0155,0.1264942832845165,0.06849303403278573,0.004691295711016343,-0.103881836,0.44848633,0.55236816,0.1269619047641754,0.06920127923603461,False,False
155,esm2_0156,0.03249419132427423,0.05107056881119603,0.0026082029986991087,-0.28051758,0.20092773,0.4814453,0.03258756912416882,0.052191450597859845,False,False
156,esm2_0157,0.05928956079694725,0.059991531411943806,0.0035989838411502406,-0.16113281,0.27270508,0.4338379,0.05948401896489991,0.059747915336921406,False,False
157,esm2_0158,-0.013382245446415773,0.06257871264773816,0.003916095276648185,-0.13659668,0.39282227,0.52941895,-0.013778743065065808,0.06365500658822154,False,False
158,esm2_0159,0.028852263909995093,0.07475931408179136,0.005588955041979928,-0.18652344,0.25317383,0.43969727,0.02932445291015837,0.07467273380261771,False,False
159,esm2_0160,-0.11017506342219989,0.05354683776531705,0.0028672638346651847,-0.29418945,0.06640625,0.3605957,-0.1094708694352044,0.05384770679923492,False,False
160,esm2_0161,0.04089100875547538,0.03805653876415271,0.0014483001427074576,-0.15234375,0.15991211,0.31225586,0.04104740785227882,0.03843711970690713,False,False
161,esm2_0162,0.10730145112523493,0.07554989902173082,0.005707787242193722,-0.13220215,0.31201172,0.44421387,0.10684394505288866,0.07564617846221802,False,False
162,esm2_0163,-0.071176506041422,0.049814340760312006,0.002481468545384482,-0.2220459,0.14501953,0.36706543,-0.07063979754845301,0.05054690084383152,False,False
163,esm2_0164,-0.011293528281094364,0.04485649348201002,0.002012105007501607,-0.18652344,0.1194458,0.30596924,-0.011031496028105417,0.045220895554358105,False,False
164,esm2_0165,0.04523674172910548,0.054543898088615934,0.0029750368187013206,-0.13452148,0.20935059,0.34387207,0.04581327529417144,0.0550777352064799,False,False
165,esm2_0166,0.06804054029509177,0.04991804016983243,0.002491810734397004,-0.19824219,0.2758789,0.4741211,0.06710968216260274,0.04948406348330005,False,False
166,esm2_0167,-0.06641674564363689,0.0661765369567399,0.004379334043586762,-0.3647461,0.10687256,0.47161865,-0.06565574266844326,0.0663468785238316,False,False
167,esm2_0168,0.035781576286807046,0.04293515063758905,0.0018434271602724634,-0.18652344,0.16479492,0.35131836,0.03551404095358319,0.043842153834611215,False,False
168,esm2_0169,0.07856647367615018,0.046675991077738746,0.002178648143089147,-0.101379395,0.24169922,0.3430786,0.0787467105521096,0.04688703553872772,False,False
169,esm2_0170,0.046102193828163614,0.049483821199874725,0.0024486485605411715,-0.19238281,0.2088623,0.40124512,0.04674367275502947,0.04828393516439529,False,False
170,esm2_0171,0.015007283790791604,0.061219368807610024,0.0037478111172021752,-0.21130371,0.19030762,0.40161133,0.016373043755690257,0.061058740203173804,False,False
171,esm2_0172,0.022586606848120822,0.05933825557997094,0.003521028575273952,-0.25805664,0.1928711,0.45092773,0.024302751488155788,0.05851734580850297,False,False
172,esm2_0173,0.054909876528114375,0.04589004326560147,0.0021058960709187747,-0.12634277,0.27734375,0.40368652,0.05539324283599854,0.04626823112698877,False,False
173,esm2_0174,0.029132385497352524,0.04763316308789038,0.002268918225757563,-0.21655273,0.14160156,0.3581543,0.028583356075816684,0.048797061438565804,False,False
174,esm2_0175,0.0002991290521145396,0.0451390532629086,0.0020375341294717,-0.30541992,0.14331055,0.44873047,-0.0004503508408864339,0.045530794536353975,False,False
175,esm2_0176,-0.012259514495879247,0.06250349418958465,0.003906686785907442,-0.2409668,0.19384766,0.43481445,-0.010841966917117437,0.06247172831555176,False,False
176,esm2_0177,0.06903640993691973,0.0683051659974122,0.004665595701934035,-0.07299805,0.30029297,0.37329102,0.06740164524979061,0.06673053203569732,False,False
177,esm2_0178,-0.01620651210981786,0.04826682871530207,0.0023296867542323086,-0.19567871,0.122558594,0.3182373,-0.01600993424654007,0.04941539979164557,False,False
178,esm2_0179,0.04449604433464025,0.0845478867505448,0.007148345153982949,-0.21643066,0.31713867,0.53356934,0.04752269221676721,0.08322400873113162,False,False
179,esm2_0180,0.03742774967083524,0.06399247391255355,0.004095036717448847,-0.14550781,0.30444336,0.44995117,0.0384752298394839,0.06439899483045641,False,False
180,esm2_0181,-0.03091973549253271,0.055232167019210014,0.0030505922736379105,-0.20617676,0.12347412,0.32965088,-0.03235014776388804,0.05461650913590444,False,False
181,esm2_0182,-0.11285603615340593,0.06572213446115673,0.004319398958130365,-0.26049805,0.08514404,0.3456421,-0.1144110017352634,0.06518106966844557,False,False
182,esm2_0183,0.03574478189635621,0.04938485867872332,0.002438864266717474,-0.13879395,0.20825195,0.3470459,0.03632384969128503,0.04982337680500232,False,False
183,esm2_0184,0.013507775276006261,0.0637095301322806,0.0040589042296759695,-0.17675781,0.2010498,0.37780762,0.01466220219930013,0.06250377141198721,False,False
184,esm2_0185,-0.01670385214120778,0.056424919067469964,0.0031837714917705355,-0.21435547,0.20703125,0.42138672,-0.017013716532124412,0.058140015343113666,False,False
185,esm2_0186,-0.0001098213926139603,0.03901149653267959,0.0015218968617192717,-0.21679688,0.14685059,0.36364746,-0.0003932671414481269,0.03837153859090509,False,False
186,esm2_0187,0.038967157243756156,0.06641257005900078,0.004410629461841687,-0.09033203,0.26904297,0.359375,0.03781214728951454,0.06600146704655117,False,False
187,esm2_0188,-0.06965060477516098,0.0426978306257452,0.0018231047401448244,-0.18774414,0.13586426,0.3236084,-0.07004739261335796,0.042858167894332805,False,False
188,esm2_0189,0.0657128120765305,0.05342846878025233,0.0028546012762023973,-0.11230469,0.26220703,0.37451172,0.06541833182175955,0.05322181858204514,False,False
189,esm2_0190,0.043310755762487614,0.03698026429062985,0.0013675399470048334,-0.2019043,0.26953125,0.47143555,0.04449201226234436,0.03786055045656159,False,False
190,esm2_0191,-0.011791393905051144,0.05718770504761,0.0032704336086124383,-0.24633789,0.25439453,0.5007324,-0.01150583169526524,0.0581613531402277,False,False
191,esm2_0192,0.06503448462512729,0.06956925444520178,0.004839881164061226,-0.19482422,0.25683594,0.45166016,0.06472032301955753,0.06886369828326915,False,False
192,esm2_0193,-0.020798186218566557,0.04728517333090397,0.002235887616933632,-0.27392578,0.15075684,0.42468262,-0.020485464731852213,0.04792425909151318,False,False
193,esm2_0194,-0.00021117416259054339,0.06102252406181015,0.003723748442874199,-0.28100586,0.16625977,0.44726562,0.0014032584097650317,0.060270384850827814,False,False
194,esm2_0195,0.0885317378515144,0.04418265687717104,0.0019521071687258293,-0.05126953,0.35107422,0.40234375,0.08884698682361179,0.04490826524679083,False,False
195,esm2_0196,0.1254730028793894,0.05374985073477317,0.0028890464540103954,-0.17614746,0.2607422,0.43688965,0.12535850405693055,0.05338544037787732,False,False
196,esm2_0197,-0.04176708721823486,0.04791947806515615,0.0022962763780369814,-0.24243164,0.13598633,0.37841797,-0.04272381025883887,0.04767027829332786,False,False
197,esm2_0198,-0.047676678106073005,0.04855737971829525,0.0023578191251067107,-0.20751953,0.2524414,0.45996094,-0.04765850255886714,0.048549257533807476,False,False
198,esm2_0199,-0.012571971900719781,0.08242777508472475,0.00679433810541797,-0.47265625,0.2253418,0.69799805,-0.011200480163097382,0.08272183486084186,False,False
199,esm2_0200,-0.0384132875983379,0.04720217355698671,0.002228045188503895,-0.16882324,0.1809082,0.34973145,-0.038653259558810125,0.04728586160996264,False,False
200,esm2_0201,0.07878279818281879,0.06671608785980243,0.004451036379316877,-0.14587402,0.22680664,0.37268066,0.08087922467125787,0.0666016289650272,False,False
201,esm2_0202,0.00155312596891617,0.056863512080419974,0.0032334590061200686,-0.1538086,0.24145508,0.39526367,0.0014610749151971606,0.058022804575257485,False,False
202,esm2_0203,-0.04401261798549572,0.05219925553368297,0.0027247622782707323,-0.3149414,0.13464355,0.44958496,-0.04409866730372111,0.05291700085317187,False,False
203,esm2_0204,0.03459335173936054,0.04259185630856469,0.001814066223809422,-0.1071167,0.21276855,0.31988525,0.034074044641521244,0.04288465471952355,False,False
204,esm2_0205,-0.013060315070750313,0.047021124943738404,0.002210986190974658,-0.1875,0.124816895,0.3123169,-0.012862466275691986,0.046903010975836316,False,False
205,esm2_0206,-0.0792262514476374,0.041020597686011066,0.0016826894345175762,-0.27001953,0.15234375,0.42236328,-0.07856333388222589,0.042260684197323053,False,False
206,esm2_0207,-0.024861809350012674,0.06331684389139579,0.004009022720367384,-0.21862793,0.19787598,0.4165039,-0.023621661050452127,0.06321805802154677,False,False
207,esm2_0208,-0.012372655688591723,0.048111575557854815,0.002314723702659173,-0.15393066,0.19665527,0.35058594,-0.011956948704189724,0.048083100002084336,False,False
208,esm2_0209,-0.08731768901287253,0.048355294766665946,0.002338234531971151,-0.23937988,0.08905029,0.32843018,-0.08744630283779568,0.04758391251505538,False,False
209,esm2_0210,-0.18882923359082357,0.06589405263462558,0.004342026172614806,-0.41674805,0.046020508,0.46276855,-0.1897796842787001,0.06613776836347224,False,False
210,esm2_0211,0.04966639546257807,0.04901023586479479,0.0024020032195228177,-0.124938965,0.27294922,0.39788818,0.04933272898197174,0.048977662225724514,False,False
211,esm2_0212,0.03908459910012773,0.03973563874220683,0.0015789209862511681,-0.12219238,0.20202637,0.32421875,0.039816902081171675,0.040368080910968246,False,False
212,esm2_0213,0.015233806380950387,0.043829323221155486,0.0019210095740245195,-0.15185547,0.22033691,0.37219238,0.01524622994992468,0.04509231945096897,False,False
213,esm2_0214,-0.07639918766593298,0.03889816608948669,0.0015130673251252918,-0.21655273,0.09375,0.31030273,-0.07632799612151252,0.038771818832830617,False,False
214,esm2_0215,-0.04428592400333858,0.05856270171394726,0.003429590032036761,-0.2331543,0.15002441,0.3831787,-0.04520795908239153,0.05915539350924987,False,False
215,esm2_0216,-0.034416758656898694,0.05313994429853837,0.0028238536800517604,-0.19763184,0.1348877,0.33251953,-0.035255567232767744,0.05296811639018535,False,False
216,esm2_0217,0.1149611866037536,0.047055664521436544,0.002214235563553982,-0.055511475,0.37451172,0.4300232,0.11562407894266977,0.04796814173536464,False,False
217,esm2_0218,0.013284896243028714,0.048765112983259015,0.002378036244270017,-0.19091797,0.27368164,0.4645996,0.013236735264460247,0.048698225211906795,False,False
218,esm2_0219,0.04802915073526025,0.06352513643442831,0.0040354429590127305,-0.17565918,0.3239746,0.4996338,0.04825585352049933,0.06387166216100373,False,False
219,esm2_0220,-0.034091013187044335,0.06104726916899049,0.003726769072991177,-0.23815918,0.18554688,0.42370605,-0.03390860019458665,0.06097305653464674,False,False
220,esm2_0221,0.004491722213309031,0.07692403624155134,0.005917307351691503,-0.16430664,0.29223633,0.45654297,0.004208778424395455,0.07708874847288721,False,False
221,esm2_0222,0.009958421218143849,0.05554634710245181,0.0030853966764260565,-0.15222168,0.28393555,0.43615723,0.009357107679049174,0.05583128438228499,False,False
222,esm2_0223,0.012974822031671013,0.03871301453714632,0.0014986974945533022,-0.15893555,0.15136719,0.31030273,0.012850754625267453,0.03807397635059807,False,False
223,esm2_0224,-0.05680984820959703,0.05085081166853316,0.0025858050473486285,-0.38085938,0.12438965,0.505249,-0.05648061566882663,0.05146823804774621,False,False
224,esm2_0225,0.06559365782700685,0.09141474087687615,0.008356654849586411,-0.20300293,0.27514648,0.4781494,0.06695878472593096,0.08955819920381301,False,False
